"Construct", "Probability", "logOddsRatio", "Hyperprior_density", "Mean_probability_hyperprior", "Variance_hyperprior", "Hyperprior_density_cumsum", "Hyperprior_density_CI", "Log_Odds_hyperprior", "Hyperprior_logOdds", "Hyperprior_logOdds_cumsum", "Hyperprior_logOdds_CI", "logOR_expert_elicitation_task", "variance_expert_elicitation_task", "Prior_qual_density", "Prior_qual_density_cumsum", "Prior_qual_density_CI", "p_Prior_qual", "Prior_qual_quantile_0.05", "Prior_qual_quantile_0.95", "Posterior_qual_only_mean", "Posterior_qual_only_variance", "Posterior_qual_only", "Posterior_qual_only_cumsum", "Posterior_qual_only_CI", "Posterior_qual_only_quantile_0.05", "Posterior_qual_only_quantile_0.95", "LOGOdds_Ratio_quant", "variance_quant", "Likelihood", "Likelihood_cumsum", "Likelihood_CI", "p_Likelihood", "Likelihood_qual_quantile_0.05", "Likelihood_qual_quantile_0.95", "posterior_QualplusQuant_mean", "posterior_QualplusQuant_variance", "Posterior_QualplusQuant", "Posterior_QualplusQuant_cumsum", "Posterior_QualplusQuant_CI", "p_Posterior_QualplusQuant", "Posterior_QualplusQuant_quantile_0.05", "Posterior_QualplusQuant_quantile_0.95", "posterior_All_mean", "posterior_All_variance", "posterior_All", "posterior_All_cumsum", "posterior_All_CI", "posterior_All_quantile_0.05", "posterior_All_quantile_0.95"
"6MWT", 0.372372372372372, 0.117117117117117, 0.0001184220381449, 0.433382295, 0.0189523150981809, 0.000703794362072118, "outside CI", -0.268064597507936, 1.28019555497421e-91, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00687056623065031, 0.768759667911757, "inside CI", 0.765333654527329, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 4.61763876660076e-98, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 1.20940077123662e-52, 4.09532170619415e-52, "outside CI", 5.89128921608988e-53, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 1.97868270881062e-48, 4.09231200477625e-48, "outside CI", 2.99531546813804e-48, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 4.64105572152555e-09, 0.999999998037965, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.373373373373373, 0.12012012012012, 0.000140173945062936, 0.433382295, 0.0189523150981809, 0.000843968307135054, "outside CI", -0.268064597507936, 5.04968367934433e-93, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.006758535303693, 0.775518203215451, "inside CI", 0.772148336120632, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.01027881528666e-99, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 1.71321039010316e-52, 5.80853209629731e-52, "outside CI", 8.35785390005609e-53, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 3.81493847867939e-48, 7.90725048345564e-48, "outside CI", 5.79285564945912e-48, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 1.40221901656836e-09, 0.999999999440184, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.374374374374374, 0.123123123123123, 0.000165459057539192, 0.433382295, 0.0189523150981809, 0.00100942736467425, "outside CI", -0.268064597507936, 1.94244351241308e-94, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00664500345889607, 0.782163206674347, "inside CI", 0.778850224829311, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 2.13925222972963e-101, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 2.42563246343441e-52, 8.23416455973172e-52, "outside CI", 1.18509725826699e-52, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 7.34026633784388e-48, 1.52475168212995e-47, "outside CI", 1.11804644523618e-47, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 4.0644709113963e-10, 0.999999999846631, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.375375375375375, 0.126126126126126, 0.000194761127984846, 0.433382295, 0.0189523150981809, 0.00120418849265909, "outside CI", -0.268064597507936, 7.28666807862006e-96, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00653010860659892, 0.788693315280945, "inside CI", 0.785437888706167, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 4.38411761406233e-103, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 3.43252043585352e-52, 1.16666849955852e-51, "outside CI", 1.6795309105777e-52, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 1.40944780458929e-47, 2.93419948671925e-47, "outside CI", 2.15349570494741e-47, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 1.13026761475464e-10, 0.999999999959658, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.376376376376376, 0.129129129129129, 0.000228613830816317, 0.433382295, 0.0189523150981809, 0.00143280232347541, "outside CI", -0.268064597507936, 2.66566727834514e-97, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00641398833593763, 0.795107303616883, "inside CI", 0.79191003357627, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 8.69564609547149e-105, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 4.85484205203965e-52, 1.65215270476249e-51, "outside CI", 2.37901292323805e-52, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 2.70084136273087e-47, 5.63504084945012e-47, "outside CI", 4.13947463856351e-47, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 3.01541885140166e-11, 0.999999999989812, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.377377377377377, 0.132132132132132, 0.000267603140562493, 0.433382295, 0.0189523150981809, 0.0017004054640379, "outside CI", -0.268064597507936, 9.50997247156583e-99, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00629677964735029, 0.801404083264233, "inside CI", 0.79826550258152, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.66924841207908e-106, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 6.86295129881007e-52, 2.3384478346435e-51, "outside CI", 3.36806447335243e-52, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 5.16490162781244e-47, 1.07999424772626e-46, "outside CI", 7.94078649451167e-47, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 7.71797032258034e-12, 0.99999999999753, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.378378378378378, 0.135135135135135, 0.000312369337035085, 0.433382295, 0.0189523150981809, 0.00201277480107299, "outside CI", -0.268064597507936, 3.30863563991023e-100, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00617861869123229, 0.807582701955466, "inside CI", 0.804503275460743, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 3.10126975475552e-108, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 9.69662426387132e-52, 3.30811026103063e-51, "outside CI", 4.76583266445982e-52, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 9.85684510408971e-47, 2.06567875813523e-46, "outside CI", 1.52019365256451e-46, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 1.89516776206882e-12, 0.999999999999425, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.379379379379379, 0.138138138138138, 0.000363608536550174, 0.433382295, 0.0189523150981809, 0.00237638333762316, "outside CI", -0.268064597507936, 1.12257403355726e-101, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00605964051340993, 0.813642342468876, "inside CI", 0.810622467571779, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 5.5764469093532e-110, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 1.36931717716776e-51, 4.67742743819839e-51, "outside CI", 6.74018758437876e-52, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 1.87726986640506e-46, 3.94294862454028e-46, "outside CI", 2.90436663446672e-46, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 4.464587235582e-13, 0.999999999999871, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.38038038038038, 0.141141141141141, 0.000422073640821904, 0.433382295, 0.0189523150981809, 0.00279845697844507, "outside CI", -0.268064597507936, 3.71430365689234e-103, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00593997880806486, 0.81958232127694, "inside CI", 0.81662232866274, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 9.7045422744106e-112, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 1.93268636730008e-51, 6.61011380549847e-51, "outside CI", 9.52752245297344e-52, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 3.56802908271387e-46, 7.51097770725415e-46, "outside CI", 5.5375940788754e-46, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 1.00902996485975e-13, 0.999999999999972, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.381381381381381, 0.144144144144144, 0.000488574589136745, 0.433382295, 0.0189523150981809, 0.00328703156758181, "outside CI", -0.268064597507936, 1.19849488388972e-104, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00581976567870442, 0.825402086955645, "inside CI", 0.82250224140015, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.63452661585453e-113, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 2.72641868079064e-51, 9.33653248628911e-51, "outside CI", 1.34605493572564e-51, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 6.7677290281631e-46, 1.42787067354173e-45, "outside CI", 1.05367815724527e-45, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 2.18784177727714e-14, 0.999999999999994, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.382382382382382, 0.147147147147147, 0.000563977795150268, 0.433382295, 0.0189523150981809, 0.00385100936273208, "outside CI", -0.268064597507936, 3.7713021436439e-106, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00569913140773372, 0.831101218363379, "inside CI", 0.828261719662318, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 2.66445502332629e-115, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 3.84412545545221e-51, 1.31806579417413e-50, "outside CI", 1.90072986282006e-51, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 1.28106285075696e-45, 2.70893352429868e-45, "outside CI", 2.00083854144164e-45, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 4.55110500329845e-15, 0.999999999999999, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.383383383383383, 0.15015015015015, 0.000649204647531535, 0.433382295, 0.0189523150981809, 0.00450021401026361, "outside CI", -0.268064597507936, 1.15729169464179e-107, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00557820423514451, 0.836679422598523, "inside CI", 0.833900406606804, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 4.2036277145377e-117, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 5.41721902497643e-51, 1.85978769667177e-50, "outside CI", 2.68258087153803e-51, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 2.41997462694829e-45, 5.12890815124697e-45, "outside CI", 3.79169456623094e-45, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 9.08253118187607e-16, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.384384384384384, 0.153153153153153, 0.0007452289541182, 0.433382295, 0.0189523150981809, 0.00524544296438181, "outside CI", -0.268064597507936, 3.46330475980871e-109, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00545711014679422, 0.842136532745317, "inside CI", 0.839418072521321, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 6.41858882925642e-119, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 7.63007972316868e-51, 2.62279566898864e-50, "outside CI", 3.78407786179651e-51, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 4.56209250451775e-45, 9.69100065576473e-45, "outside CI", 7.17087099460685e-45, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 1.73894576239571e-16, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.385385385385385, 0.156156156156156, 0.000853073212632922, 0.433382295, 0.0189523150981809, 0.00609851617701474, "outside CI", -0.268064597507936, 1.01072951511208e-110, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00533597267270535, 0.847472505418023, "inside CI", 0.844814612467906, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 9.48537098638096e-121, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 1.07412690446414e-50, 3.69692257345279e-50, "outside CI", 5.33509457261126e-51, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 8.5828250731864e-45, 1.82738257289511e-44, "outside CI", 1.35340495403325e-44, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 3.19414239311504e-17, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.386386386386386, 0.159159159159159, 0.000973803597715491, 0.433382295, 0.0189523150981809, 0.00707231977473023, "outside CI", -0.268064597507936, 2.8765740035907e-112, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.0052149126957718, 0.852687418113794, "inside CI", 0.85009004373055, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.35665226158481e-122, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 1.51131833904696e-50, 5.20824091249975e-50, "outside CI", 7.51794253285933e-51, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 1.61142217179778e-44, 3.4388047446929e-44, "outside CI", 2.54918251401034e-44, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 5.62874541596245e-18, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.387387387387387, 0.162162162162162, 0.00110852356437151, 0.433382295, 0.0189523150981809, 0.00818084333910174, "outside CI", -0.268064597507936, 7.98385276843928e-114, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.0050940482712144, 0.857781466385009, "inside CI", 0.855244503076892, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.87794219921284e-124, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 2.12534847728893e-50, 7.33358938978868e-50, "outside CI", 1.05884089078249e-50, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 3.01926552420305e-44, 6.45807026889594e-44, "outside CI", 4.79172012971849e-44, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 9.51607895913766e-19, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.388388388388388, 0.165165165165165, 0.00125836598219291, 0.433382295, 0.0189523150981809, 0.00943920932129465, "outside CI", -0.268064597507936, 2.16095564375426e-115, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00497349445708293, 0.862754960842092, "inside CI", 0.860278243844862, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 2.51591147095284e-126, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 2.98729548498936e-50, 1.0320884874778e-49, "outside CI", 1.49051803245452e-50, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 5.64554899283574e-44, 1.21036192617317e-43, "outside CI", 8.98875059260227e-44, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 1.54345355266852e-19, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.389389389389389, 0.168168168168168, 0.00142448373305642, 0.433382295, 0.0189523150981809, 0.0108636930543511, "outside CI", -0.268064597507936, 5.70394790754263e-117, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00485336315605747, 0.867608323998149, "inside CI", 0.865191632865464, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 3.26218018645189e-128, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 4.19662395337137e-50, 1.45175088281494e-49, "outside CI", 2.09709736250925e-50, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 1.05347431817066e-43, 2.26383624434382e-43, "outside CI", 1.68276944476077e-43, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 2.40169685715977e-20, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.39039039039039, 0.171171171171171, 0.00160803872754929, 0.433382295, 0.0189523150981809, 0.0124717317819004, "outside CI", -0.268064597507936, 1.46825542285183e-118, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00473376296875636, 0.872342086966906, "inside CI", 0.869985147233091, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 4.09373750915605e-130, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 5.89244810306078e-50, 2.04099569312102e-49, "outside CI", 2.94900009256817e-50, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 1.96179952195764e-43, 4.22563576630146e-43, "outside CI", 3.14388994440906e-43, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 3.5853529248896e-21, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.391391391391391, 0.174174174174174, 0.00181018932208748, 0.433382295, 0.0189523150981809, 0.0142819211039878, "outside CI", -0.268064597507936, 3.68573444572492e-120, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00461479905871391, 0.87695688602562, "inside CI", 0.874659370934971, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 4.97200429397873e-132, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 8.26923464856225e-50, 2.86791915797724e-49, "outside CI", 4.14482132719457e-50, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 3.64584495336418e-43, 7.87148071966565e-43, "outside CI", 5.86175294646317e-43, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 5.13493240909178e-22, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.392392392392392, 0.177177177177177, 0.00203207614944072, 0.433382295, 0.0189523150981809, 0.0163139972534286, "outside CI", -0.268064597507936, 9.02283123405029e-122, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00449657302914652, 0.881453459054766, "inside CI", 0.879214991351489, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 5.84443393930668e-134, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 1.15986836546199e-49, 4.02778752343924e-49, "outside CI", 5.82252926870872e-50, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 6.76168081605957e-43, 1.46331615357252e-42, "outside CI", 1.09069965099546e-42, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 7.05548134598493e-23, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.393393393393393, 0.18018018018018, 0.00227480640987723, 0.433382295, 0.0189523150981809, 0.0185888036633058, "outside CI", -0.268064597507936, 2.15406097157056e-123, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00437918281158203, 0.885832641866348, "inside CI", 0.883652795639183, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 6.64894697299422e-136, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 1.62602017479925e-49, 5.65380769823848e-49, "outside CI", 8.17508709711265e-50, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 1.25148035368783e-42, 2.71479650726035e-42, "outside CI", 2.02535126443022e-42, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 9.30052922456799e-24, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.394394394394394, 0.183183183183183, 0.00253943670796051, 0.433382295, 0.0189523150981809, 0.0211282403712663, "outside CI", -0.268064597507936, 5.01498357204982e-125, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00426272256638467, 0.890095364432733, "inside CI", 0.887973667008333, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 7.32087077362942e-138, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 2.27833191818802e-49, 7.9321396164265e-49, "outside CI", 1.14722325256939e-49, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 2.31156604209751e-42, 5.02636254935786e-42, "outside CI", 3.7532983165707e-42, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 1.17619078550554e-24, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.395395395395395, 0.186186186186186, 0.00282695456058921, 0.433382295, 0.0189523150981809, 0.0239551949318555, "outside CI", -0.268064597507936, 1.13861631472462e-126, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00414728259516538, 0.894242647027898, "inside CI", 0.89217858090701, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 7.80139142394525e-140, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 3.19067006267278e-49, 1.11228096790993e-48, "outside CI", 1.60908260983152e-49, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 4.26090130707612e-42, 9.28726385643397e-42, "outside CI", 6.94134115900793e-42, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 1.4270427415138e-25, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.396396396396396, 0.189189189189189, 0.00313825874443161, 0.433382295, 0.0189523150981809, 0.0270934536762871, "inside CI", -0.268064597507936, 2.52105113637781e-128, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.0040329492650272, 0.898275596292925, "inside CI", 0.896268601123467, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 8.04601527098192e-142, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 4.46601974570414e-49, 1.55888294248034e-48, "outside CI", 2.25571170025427e-49, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 7.83807732510551e-42, 1.71253411815395e-41, "outside CI", 1.28112440302994e-41, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 1.66105987060955e-26, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.397397397397397, 0.192192192192192, 0.00347413869458454, 0.433382295, 0.0189523150981809, 0.0305675923708717, "inside CI", -0.268064597507936, 5.44355070226321e-130, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00391980494455513, 0.90219540123748, "inside CI", 0.900244875818645, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 8.0313599886424e-144, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 6.24788775494805e-49, 2.18367171797515e-48, "outside CI", 3.16055750810332e-49, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 1.43889966585946e-41, 3.15143378401341e-41, "outside CI", 2.35970034475662e-41, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 1.85490934349149e-27, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.398398398398398, 0.195195195195195, 0.00383525321005921, 0.433382295, 0.0189523150981809, 0.0344028455809309, "inside CI", -0.268064597507936, 1.14624975221664e-131, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00380792795142226, 0.906003329188903, "inside CI", 0.904108633500503, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 7.75883987420423e-146, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 8.73614104161869e-49, 3.05728582213701e-48, "outside CI", 4.42607387652668e-49, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 2.63611516397862e-41, 5.78754894799204e-41, "outside CI", 4.33750589088032e-41, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 1.98723482179541e-28, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.399399399399399, 0.198198198198198, 0.00422210876441691, 0.433382295, 0.0189523150981809, 0.0386249543453478, "inside CI", -0.268064597507936, 2.35381649604006e-133, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00369739251144712, 0.90970072170035, "inside CI", 0.907861178951685, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 7.25444081129059e-148, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 1.22089943721786e-48, 4.27818525935487e-48, "outside CI", 6.19510226807341e-49, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 4.81960167326129e-41, 1.06071506212533e-40, "outside CI", 7.95684686710946e-41, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 2.04251279384788e-29, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
"6MWT", 0.4004004004004, 0.201201201201201, 0.00463503776030593, 0.433382295, 0.0189523150981809, 0.0432599921056537, "inside CI", -0.268064597507936, 4.71370407800261e-135, 1, "outside CI", 0.0200070434215421, 0.13421053, 0.00358826872890209, 0.913288990429252, "inside CI", 0.911503889121891, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 6.56463449492983e-150, 1, "outside CI", -0.259735068205105, -0.205102365336296, 2.12680894698735, 0.131594725347858, 1.70535181809982e-48, 5.98353707745469e-48, "outside CI", 8.66668804585725e-49, 1.91035488571124, 2.34326300826345, 1.08377457394886, 0.0664448782663348, 8.79368314684344e-41, 1.94008337680968e-40, "outside CI", 1.45666489675973e-40, 0.974482474940135, 1.19306667295759, 0.0319509056966328, 0.0147462020699981, 2.01404643701155e-30, 1, "outside CI", 0.00769556173803715, 0.0562062496552285
