"Construct", "Variance_hyperprior", "Log_Odds_hyperprior", "Hyperprior_quantile_0.50", "Hyperprior_quantile_0.05", "Hyperprior_quantile_0.95", "logOR_expert_elicitation_task", "variance_expert_elicitation_task", "Prior_qual_quantile_0.50", "Prior_qual_quantile_0.05", "Prior_qual_quantile_0.95", "LOGOdds_Ratio_quant", "variance_quant", "Likelihood_qual_quantile_0.50", "Likelihood_qual_quantile_0.05", "Likelihood_qual_quantile_0.95", "posterior_QualplusQuant_mean", "posterior_QualplusQuant_variance", "Posterior_QualplusQuant_quantile_0.50", "Posterior_QualplusQuant_quantile_0.05", "Posterior_QualplusQuant_quantile_0.95"
"SocialSupport", 0.0189523150981809, -0.268064597507936, -0.268064597507936, -0.299238381736307, -0.236890813279567, 0.034848953349508, 0.16843972, 0.034848953349508, -0.242209731015183, 0.311907637714198, 0.76, 0.0657973626739291, 0.76, 0.651772969361946, 0.868227030638054, 0.556304556626242, 0.0473148368269385, 0.556304556626242, 0.478478575662835, 0.634130537589649
