"Construct", "Probability", "logOddsRatio", "Hyperprior_density", "Mean_probability_hyperprior", "Variance_hyperprior", "Hyperprior_density_cumsum", "Hyperprior_density_CI", "Log_Odds_hyperprior", "Hyperprior_logOdds", "Hyperprior_logOdds_cumsum", "Hyperprior_logOdds_CI", "logOR_expert_elicitation_task", "variance_expert_elicitation_task", "Prior_qual_density", "Prior_qual_density_cumsum", "Prior_qual_density_CI", "p_Prior_qual", "Prior_qual_quantile_0.05", "Prior_qual_quantile_0.95", "Posterior_qual_only_mean", "Posterior_qual_only_variance", "Posterior_qual_only", "Posterior_qual_only_cumsum", "Posterior_qual_only_CI", "Posterior_qual_only_quantile_0.05", "Posterior_qual_only_quantile_0.95", "LOGOdds_Ratio_quant", "variance_quant", "Likelihood", "Likelihood_cumsum", "Likelihood_CI", "p_Likelihood", "Likelihood_qual_quantile_0.05", "Likelihood_qual_quantile_0.95", "posterior_QualplusQuant_mean", "posterior_QualplusQuant_variance", "Posterior_QualplusQuant", "Posterior_QualplusQuant_cumsum", "Posterior_QualplusQuant_CI", "p_Posterior_QualplusQuant", "Posterior_QualplusQuant_quantile_0.05", "Posterior_QualplusQuant_quantile_0.95", "posterior_All_mean", "posterior_All_variance", "posterior_All", "posterior_All_cumsum", "posterior_All_CI", "posterior_All_quantile_0.05", "posterior_All_quantile_0.95"
"SocialSupport", 0, -1, 5.99255167702408e-116, 0.433382295, 0.0189523150981809, 5.99255167702408e-116, "outside CI", -0.268064597507936, 0, 0, "outside CI", 0.034848953349508, 0.16843972, 4.52579964929745e-11, 4.52579964929745e-11, "outside CI", 4.03017124965013e-10, -0.242209731015183, 0.311907637714198, -0.237428753992222, 0.0170355300683767, 0, 0, "outside CI", -0.265449707412232, -0.209407800572212, 0.76, 0.0657973626739291, 7.79583472176991e-158, 7.79583472176991e-158, "outside CI", 6.37685123757486e-158, 0.651772969361946, 0.868227030638054, 0.556304556626242, 0.0473148368269385, 2.93687190395796e-237, 2.93687190395796e-237, "outside CI", 1.40549354139824e-237, 0.478478575662835, 0.634130537589649, -0.0322961434173445, 0.0135319788207653, 0, 0, "outside CI", -0.0545542678605108, -0.0100380189741782
"SocialSupport", 0.001001001001001, -0.996996996996997, 2.00230455622799e-115, 0.433382295, 0.0189523150981809, 2.6015597239304e-115, "outside CI", -0.268064597507936, 3.95252516672997e-323, 3.95252516672997e-323, "outside CI", 0.034848953349508, 0.16843972, 5.04888806260107e-11, 9.57468771189852e-11, "outside CI", 4.50844162776739e-10, -0.242209731015183, 0.311907637714198, -0.237428753992222, 0.0170355300683767, 0, 0, "outside CI", -0.265449707412232, -0.209407800572212, 0.76, 0.0657973626739291, 2.64000942365624e-157, 3.41959289583323e-157, "outside CI", 2.16316041037023e-157, 0.651772969361946, 0.868227030638054, 0.556304556626242, 0.0473148368269385, 2.36407321420515e-236, 2.65776040460095e-236, "outside CI", 1.13355354104154e-236, 0.478478575662835, 0.634130537589649, -0.0322961434173445, 0.0135319788207653, 0, 0, "outside CI", -0.0545542678605108, -0.0100380189741782
"SocialSupport", 0.002002002002002, -0.993993993993994, 6.67170704730222e-115, 0.433382295, 0.0189523150981809, 9.27326677123262e-115, "outside CI", -0.268064597507936, 1.66253089825579e-320, 1.66648342342252e-320, "outside CI", 0.034848953349508, 0.16843972, 5.63064464293593e-11, 1.52053323548345e-10, "outside CI", 5.04190379483651e-10, -0.242209731015183, 0.311907637714198, -0.237428753992222, 0.0170355300683767, 0, 0, "outside CI", -0.265449707412232, -0.209407800572212, 0.76, 0.0657973626739291, 8.92161924677588e-157, 1.23412121426091e-156, "outside CI", 7.32264159160342e-157, 0.651772969361946, 0.868227030638054, 0.556304556626242, 0.0473148368269385, 1.89534114953392e-235, 2.16111718999402e-235, "outside CI", 9.10557524276478e-236, 0.478478575662835, 0.634130537589649, -0.0322961434173445, 0.0135319788207653, 0, 0, "outside CI", -0.0545542678605108, -0.0100380189741782
"SocialSupport", 0.003003003003003, -0.990990990990991, 2.21682946891642e-114, 0.433382295, 0.0189523150981809, 3.14415614603969e-114, "outside CI", -0.268064597507936, 7.09754944189701e-318, 7.11421427613124e-318, "outside CI", 0.034848953349508, 0.16843972, 6.27743834475394e-11, 2.14827706995884e-10, "outside CI", 5.6367377194638e-10, -0.242209731015183, 0.311907637714198, -0.237428753992222, 0.0170355300683767, 0, 0, "outside CI", -0.265449707412232, -0.209407800572212, 0.76, 0.0657973626739291, 3.00868863671226e-156, 4.24280985097317e-156, "outside CI", 2.47367959142924e-156, 0.651772969361946, 0.868227030638054, 0.556304556626242, 0.0473148368269385, 1.51343722736173e-234, 1.72954894636113e-234, "outside CI", 7.28492204876259e-235, 0.478478575662835, 0.634130537589649, -0.0322961434173445, 0.0135319788207653, 0, 0, "outside CI", -0.0545542678605108, -0.0100380189741782
"SocialSupport", 0.004004004004004, -0.987987987987988, 7.34541079171277e-114, 0.433382295, 0.0189523150981809, 1.04895669377525e-113, "outside CI", -0.268064597507936, 2.95486486058008e-315, 2.96197907485621e-315, "outside CI", 0.034848953349508, 0.16843972, 6.99630528674165e-11, 2.84790759863301e-10, "outside CI", 6.29979308956334e-10, -0.242209731015183, 0.311907637714198, -0.237428753992222, 0.0170355300683767, 0, 0, "outside CI", -0.265449707412232, -0.209407800572212, 0.76, 0.0657973626739291, 1.01252594516735e-155, 1.43680693026467e-155, "outside CI", 8.33903380360989e-156, 0.651772969361946, 0.868227030638054, 0.556304556626242, 0.0473148368269385, 1.20362717610814e-233, 1.37658207074425e-233, "outside CI", 5.80489821272537e-234, 0.478478575662835, 0.634130537589649, -0.0322961434173445, 0.0135319788207653, 0, 0, "outside CI", -0.0545542678605108, -0.0100380189741782
"SocialSupport", 0.005005005005005, -0.984984984984985, 2.4271039462988e-113, 0.433382295, 0.0189523150981809, 3.47606064007404e-113, "outside CI", -0.268064597507936, 1.19967383655224e-312, 1.2026358156271e-312, "outside CI", 0.034848953349508, 0.16843972, 7.79501593268368e-11, 3.62740919190137e-10, "outside CI", 7.03865933623496e-10, -0.242209731015183, 0.311907637714198, -0.237428753992222, 0.0170355300683767, 0, 0, "outside CI", -0.265449707412232, -0.209407800572212, 0.76, 0.0657973626739291, 3.40040329821715e-155, 4.83721022848182e-155, "outside CI", 2.80533446459311e-155, 0.651772969361946, 0.868227030638054, 0.556304556626242, 0.0473148368269385, 9.53388938609616e-233, 1.09104714568404e-232, "outside CI", 4.60698176644824e-233, 0.478478575662835, 0.634130537589649, -0.0322961434173445, 0.0135319788207653, 0, 0, "outside CI", -0.0545542678605108, -0.0100380189741782
"SocialSupport", 0.00600600600600601, -0.981981981981982, 7.99740609017966e-113, 0.433382295, 0.0189523150981809, 1.14734667302537e-112, "outside CI", -0.268064597507936, 4.74990710788725e-310, 4.76193346604352e-310, "outside CI", 0.034848953349508, 0.16843972, 8.68214874402408e-11, 4.49562406630378e-10, "outside CI", 7.8617426945764e-10, -0.242209731015183, 0.311907637714198, -0.237428753992222, 0.0170355300683767, 0, 0, "outside CI", -0.265449707412232, -0.209407800572212, 0.76, 0.0657973626739291, 1.13959372866621e-154, 1.62331475151439e-154, "outside CI", 9.41781573705514e-155, 0.651772969361946, 0.868227030638054, 0.556304556626242, 0.0473148368269385, 7.52140170757158e-232, 8.61244885325562e-232, "outside CI", 3.64158598401897e-232, 0.478478575662835, 0.634130537589649, -0.0322961434173445, 0.0135319788207653, 0, 0, "outside CI", -0.0545542678605108, -0.0100380189741782
"SocialSupport", 0.00700700700700701, -0.978978978978979, 2.6278369002942e-112, 0.433382295, 0.0189523150981809, 3.77518357331957e-112, "outside CI", -0.268064597507936, 1.83401722477558e-307, 1.83877915824162e-307, "outside CI", 0.034848953349508, 0.16843972, 9.66717089680834e-11, 5.46234115598462e-10, "outside CI", 8.77835097782547e-10, -0.242209731015183, 0.311907637714198, -0.237428753992222, 0.0170355300683767, 0, 0, "outside CI", -0.265449707412232, -0.209407800572212, 0.76, 0.0657973626739291, 3.81122883862714e-154, 5.43454359014153e-154, "outside CI", 3.15509444652951e-154, 0.651772969361946, 0.868227030638054, 0.556304556626242, 0.0473148368269385, 5.90987113817921e-231, 6.77111602350477e-231, "outside CI", 2.86692836557708e-231, 0.478478575662835, 0.634130537589649, -0.0322961434173445, 0.0135319788207653, 0, 0, "outside CI", -0.0545542678605108, -0.0100380189741782
"SocialSupport", 0.00800800800800801, -0.975975975975976, 8.61065421772987e-112, 0.433382295, 0.0189523150981809, 1.23858377910494e-111, "outside CI", -0.268064597507936, 6.90586475597309e-305, 6.9242525475555e-305, "outside CI", 0.034848953349508, 0.16843972, 1.07605267068446e-10, 6.53839382666908e-10, "outside CI", 9.79878680301749e-10, -0.242209731015183, 0.311907637714198, -0.237428753992222, 0.0170355300683767, 0, 0, "outside CI", -0.265449707412232, -0.209407800572212, 0.76, 0.0657973626739291, 1.27196556756498e-153, 1.81541992657914e-153, "outside CI", 1.05480256461952e-153, 0.651772969361946, 0.868227030638054, 0.556304556626242, 0.0473148368269385, 4.62495796601203e-230, 5.30206956836251e-230, "outside CI", 2.24799488165705e-230, 0.478478575662835, 0.634130537589649, -0.0322961434173445, 0.0135319788207653, 0, 0, "outside CI", -0.0545542678605108, -0.0100380189741782
"SocialSupport", 0.00900900900900901, -0.972972972972973, 2.81360014092495e-111, 0.433382295, 0.0189523150981809, 4.05218392002989e-111, "outside CI", -0.268064597507936, 2.53588230088843e-302, 2.54280655343598e-302, "outside CI", 0.034848953349508, 0.16843972, 1.19737344621968e-10, 7.73576727288876e-10, "outside CI", 1.09344500734583e-09, -0.242209731015183, 0.311907637714198, -0.237428753992222, 0.0170355300683767, 0, 0, "outside CI", -0.265449707412232, -0.209407800572212, 0.76, 0.0657973626739291, 4.23624469102602e-153, 6.05166461760515e-153, "outside CI", 3.51905967894735e-153, 0.651772969361946, 0.868227030638054, 0.556304556626242, 0.0473148368269385, 3.60485765278185e-229, 4.1350646096181e-229, "outside CI", 1.75560174856038e-229, 0.478478575662835, 0.634130537589649, -0.0322961434173445, 0.0135319788207653, 0, 0, "outside CI", -0.0545542678605108, -0.0100380189741782
