"Construct", "Probability", "logOddsRatio", "Hyperprior_density", "Mean_probability_hyperprior", "Variance_hyperprior", "Hyperprior_density_cumsum", "Hyperprior_density_CI", "Log_Odds_hyperprior", "Hyperprior_logOdds", "Hyperprior_logOdds_cumsum", "Hyperprior_logOdds_CI", "Hyperprior_quantile_0.05", "Hyperprior_quantile_0.95", "LOGOdds_Ratio_quant", "variance_quant", "Likelihood", "Likelihood_cumsum", "Likelihood_CI", "p_Likelihood", "Likelihood_qual_quantile_0.05", "Likelihood_qual_quantile_0.95", "posterior_Quant_mean", "posterior_Quant_variance", "Posterior_Quant", "Posterior_Quant_cumsum", "Posterior_Quant_CI", "p_Posterior_Quant", "Posterior_Quant_quantile_0.05", "Posterior_Quant_quantile_0.95"
"6MWT", 0.293293293293293, -0.12012012012012, 2.88070428302165e-14, 0.433382295, 0.0189523150981809, 8.78438916962262e-14, "outside CI", -0.268064597507936, 3.70466235514633e-15, 0.999999999999999, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.12333635592898e-06, 4.1929552666601e-05, "outside CI", 2.84423187345902e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 5.17637129549819e-05, 0.999945034516737, "outside CI", 0.99992182732744, -0.218962329566917, -0.159031512710242
"6MWT", 0.294294294294294, -0.117117117117117, 4.25053042181436e-14, 0.433382295, 0.0189523150981809, 1.3034919591437e-13, "outside CI", -0.268064597507936, 1.06199790919463e-15, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.15258052702471e-06, 4.30821331936257e-05, "outside CI", 2.92246727426805e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 2.73818710984966e-05, 0.999972416387835, "outside CI", 0.999960201134144, -0.218962329566917, -0.159031512710242
"6MWT", 0.295295295295295, -0.114114114114114, 6.25426191151793e-14, 0.433382295, 0.0189523150981809, 1.92891815029549e-13, "outside CI", -0.268064597507936, 2.96889648885042e-16, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.18253774008221e-06, 4.42646709337079e-05, "outside CI", 3.00273775639877e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.40961354329415e-05, 0.999986512523268, "outside CI", 0.999980255399955, -0.218962329566917, -0.159031512710242
"6MWT", 0.296296296296296, -0.111111111111111, 9.17693139193402e-14, 0.433382295, 0.0189523150981809, 2.84661128948889e-13, "outside CI", -0.268064597507936, 8.09399283113564e-17, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.21322405019694e-06, 4.54778949839048e-05, "outside CI", 3.08509289456585e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 7.06213875761037e-06, 0.999993574662026, "outside CI", 0.999990455490113, -0.218962329566917, -0.159031512710242
"6MWT", 0.297297297297297, -0.108108108108108, 1.34278781109377e-13, 0.433382295, 0.0189523150981809, 4.18939910058266e-13, "outside CI", -0.268064597507936, 2.15192405177008e-17, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.244655838965e-06, 4.67225508228698e-05, "outside CI", 3.16958337853083e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 3.44327468515132e-06, 0.999997017936711, "outside CI", 0.999995504736537, -0.218962329566917, -0.159031512710242
"6MWT", 0.298298298298298, -0.105105105105105, 1.95932184628828e-13, 0.433382295, 0.0189523150981809, 6.14872094687094e-13, "outside CI", -0.268064597507936, 5.57939910976612e-18, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.27684982024575e-06, 4.79994006431156e-05, "outside CI", 3.25626103574805e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.63382799625237e-06, 0.999998651764707, "outside CI", 0.999997937357171, -0.218962329566917, -0.159031512710242
"6MWT", 0.299299299299299, -0.102102102102102, 2.85097005890421e-13, 0.433382295, 0.0189523150981809, 8.99969100577515e-13, "outside CI", -0.268064597507936, 1.41073123739005e-18, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.30982304600527e-06, 4.93092236891209e-05, "outside CI", 3.34517885440956e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 7.54466981624227e-07, 0.999999406231689, "outside CI", 0.999999077994076, -0.218962329566917, -0.159031512710242
"6MWT", 0.3003003003003, -0.0990990990990991, 4.13683326310507e-13, 0.433382295, 0.0189523150981809, 1.31365242688802e-12, "outside CI", -0.268064597507936, 3.47854400660361e-19, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.34359291224105e-06, 5.06528166013619e-05, "outside CI", 3.43639100689461e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 3.39057521726009e-07, 0.999999745289211, "outside CI", 0.999999598523892, -0.218962329566917, -0.159031512710242
"6MWT", 0.301301301301301, -0.0960960960960962, 5.98593314847869e-13, 0.433382295, 0.0189523150981809, 1.91224574173589e-12, "outside CI", -0.268064597507936, 8.36463675457245e-20, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.37817716498881e-06, 5.20309937663507e-05, "outside CI", 3.52995287362929e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.48287918506474e-07, 0.999999893577129, "outside CI", 0.99999982971382, -0.218962329566917, -0.159031512710242
"6MWT", 0.302302302302302, -0.0930930930930931, 8.63742307856426e-13, 0.433382295, 0.0189523150981809, 2.77598804959232e-12, "outside CI", -0.268064597507936, 1.96152132859863e-20, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.41359390641178e-06, 5.34445876727625e-05, "outside CI", 3.62592106736194e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 6.31156988810391e-08, 0.999999956692828, "outside CI", 0.999999929648738, -0.218962329566917, -0.159031512710242
"6MWT", 0.303303303303303, -0.0900900900900901, 1.24286800508071e-12, 0.433382295, 0.0189523150981809, 4.01885605467302e-12, "outside CI", -0.268064597507936, 4.485752921165e-21, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.44986160097335e-06, 5.48944492737358e-05, "outside CI", 3.72435345786019e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 2.61437729146247e-08, 0.999999982836601, "outside CI", 0.999999971691438, -0.218962329566917, -0.159031512710242
"6MWT", 0.304304304304304, -0.0870870870870871, 1.78342277580443e-12, 0.433382295, 0.0189523150981809, 5.80227883047746e-12, "outside CI", -0.268064597507936, 1.00040079315231e-21, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.48699908169349e-06, 5.63814483554293e-05, "outside CI", 3.82530919703521e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.05389749017734e-08, 0.999999993375576, "outside CI", 0.999999988905719, -0.218962329566917, -0.159031512710242
"6MWT", 0.305305305305305, -0.0840840840840841, 2.55194960643861e-12, 0.433382295, 0.0189523150981809, 8.35422843691606e-12, "outside CI", -0.268064597507936, 2.17575039518747e-22, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.52502555648968e-06, 5.7906473911919e-05, "outside CI", 3.92884874449899e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 4.13454495664902e-09, 0.999999997510121, "outside CI", 0.999999995765528, -0.218962329566917, -0.159031512710242
"6MWT", 0.306306306306306, -0.0810810810810811, 3.64148365144105e-12, 0.433382295, 0.0189523150981809, 1.19957120883571e-11, "outside CI", -0.268064597507936, 4.61466819464571e-23, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.56396061460282e-06, 5.94704345265218e-05, "outside CI", 4.03503389356059e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.57854260302392e-09, 0.999999999088663, "outside CI", 0.999999998426008, -0.218962329566917, -0.159031512710242
"6MWT", 0.307307307307307, -0.0780780780780781, 5.18171019530527e-12, 0.433382295, 0.0189523150981809, 1.71774222836624e-11, "outside CI", -0.268064597507936, 9.54483122082109e-24, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.60382423310882e-06, 6.10742587596307e-05, "outside CI", 4.14392779766707e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 5.86521770718624e-10, 0.999999999675185, "outside CI", 0.999999999430236, -0.218962329566917, -0.159031512710242
"6MWT", 0.308308308308308, -0.075075075075075, 7.35286107276951e-12, 0.433382295, 0.0189523150981809, 2.45302833564319e-11, "outside CI", -0.268064597507936, 1.92527331662556e-24, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.64463678351638e-06, 6.2718895543147e-05, "outside CI", 4.25559499729509e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 2.12085612233232e-10, 0.999999999887271, "outside CI", 0.999999999799154, -0.218962329566917, -0.159031512710242
"6MWT", 0.309309309309309, -0.0720720720720721, 1.04046646169664e-11, 0.433382295, 0.0189523150981809, 3.49349479733983e-11, "outside CI", -0.268064597507936, 3.78715338647205e-25, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.6864190384515e-06, 6.44053145815985e-05, "outside CI", 4.37010144729909e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 7.4634137452117e-11, 0.999999999961905, "outside CI", 0.999999999931057, -0.218962329566917, -0.159031512710242
"6MWT", 0.31031031031031, -0.0690690690690691, 1.46821040038381e-11, 0.433382295, 0.0189523150981809, 4.96170519772364e-11, "outside CI", -0.268064597507936, 7.26490205493141e-26, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.72919217842939e-06, 6.61345067600279e-05, "outside CI", 4.4875145447222e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 2.55601306554042e-11, 0.999999999987465, "outside CI", 0.999999999976955, -0.218962329566917, -0.159031512710242
"6MWT", 0.311311311311311, -0.066066066066066, 2.06603175118339e-11, 0.433382295, 0.0189523150981809, 7.02773694890703e-11, "outside CI", -0.268064597507936, 1.3590736639637e-26, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.77297779871419e-06, 6.79074845587421e-05, "outside CI", 4.60790315707555e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 8.5189851565324e-12, 0.999999999995984, "outside CI", 0.999999999992499, -0.218962329566917, -0.159031512710242
"6MWT", 0.312312312312312, -0.0630630630630631, 2.89917327045104e-11, 0.433382295, 0.0189523150981809, 9.92691021935806e-11, "outside CI", -0.268064597507936, 2.47943424401658e-27, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.81779791626703e-06, 6.97252824750092e-05, "outside CI", 4.73133765109237e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 2.76319728954266e-12, 0.999999999998747, "outside CI", 0.999999999997623, -0.218962329566917, -0.159031512710242
"6MWT", 0.313313313313313, -0.06006006006006, 4.05695170071418e-11, 0.433382295, 0.0189523150981809, 1.39838619200722e-10, "outside CI", -0.268064597507936, 4.41121837881666e-28, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.86367497678314e-06, 7.15889574517923e-05, "outside CI", 4.85788992196291e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 8.72238329919321e-13, 0.99999999999962, "outside CI", 0.999999999999266, -0.218962329566917, -0.159031512710242
"6MWT", 0.314314314314314, -0.0570570570570571, 5.66127156081036e-11, 0.433382295, 0.0189523150981809, 1.96451334808826e-10, "outside CI", -0.268064597507936, 7.65351409393103e-29, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.91063186181827e-06, 7.34995893136106e-05, "outside CI", 4.9876334230561e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 2.67952418620337e-13, 0.999999999999887, "outside CI", 0.99999999999978, -0.218962329566917, -0.159031512710242
"6MWT", 0.315315315315315, -0.0540540540540541, 7.87801172889448e-11, 0.433382295, 0.0189523150981809, 2.75231452097771e-10, "outside CI", -0.268064597507936, 1.29496961798606e-29, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 1.95869189600504e-06, 7.54582812096156e-05, "outside CI", 5.12064319613442e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 8.0108654246108e-14, 0.999999999999968, "outside CI", 0.999999999999935, -0.218962329566917, -0.159031512710242
"6MWT", 0.316316316316316, -0.051051051051051, 1.09322044073027e-10, 0.433382295, 0.0189523150981809, 3.84553496170798e-10, "outside CI", -0.268064597507936, 2.13675454922741e-30, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.00787885435971e-06, 7.74661600639753e-05, "outside CI", 5.25699590206795e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 2.33077542961354e-14, 0.999999999999991, "outside CI", 0.999999999999982, -0.218962329566917, -0.159031512710242
"6MWT", 0.317317317317317, -0.0480480480480481, 1.5128203182599e-10, 0.433382295, 0.0189523150981809, 5.35835527996788e-10, "outside CI", -0.268064597507936, 3.4383181528573e-31, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.05821696967974e-06, 7.95243770336551e-05, "outside CI", 5.39676985205389e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 6.5996463967581e-15, 0.999999999999997, "outside CI", 0.999999999999995, -0.218962329566917, -0.159031512710242
"6MWT", 0.318318318318318, -0.045045045045045, 2.08763918083272e-10, 0.433382295, 0.0189523150981809, 7.4459944608006e-10, "outside CI", -0.268064597507936, 5.39552672432641e-32, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.1097309400328e-06, 8.16341079736879e-05, "outside CI", 5.54004503934798e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.81861238134838e-15, 0.999999999999999, "outside CI", 0.999999999999999, -0.218962329566917, -0.159031512710242
"6MWT", 0.319319319319319, -0.0420420420420421, 2.87284380608709e-10, 0.433382295, 0.0189523150981809, 1.03188382668877e-09, "outside CI", -0.268064597507936, 8.25691855330727e-33, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.16244593633731e-06, 8.37965539100252e-05, "outside CI", 5.68690317151374e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 4.87706855755515e-16, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.32032032032032, -0.039039039039039, 3.94236721701957e-10, 0.433382295, 0.0189523150981809, 1.42612054839073e-09, "outside CI", -0.268064597507936, 1.23224912486847e-33, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.21638761003532e-06, 8.60129415200605e-05, "outside CI", 5.83742770319622e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.27284880235669e-16, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.321321321321321, -0.036036036036036, 5.39498970257605e-10, 0.433382295, 0.0189523150981809, 1.96561951864833e-09, "outside CI", -0.268064597507936, 1.79339271394918e-34, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.27158210085789e-06, 8.82845236209184e-05, "outside CI", 5.99170386942657e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 3.2329129925053e-17, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.322322322322322, -0.0330330330330331, 7.36228542492721e-10, 0.433382295, 0.0189523150981809, 2.70184806114105e-09, "outside CI", -0.268064597507936, 2.54535668044847e-35, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.32805604468337e-06, 9.06125796656018e-05, "outside CI", 6.14981871946337e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 7.9911715790647e-18, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.323323323323323, -0.03003003003003, 1.00189720648378e-09, 0.433382295, 0.0189523150981809, 3.70374526762483e-09, "outside CI", -0.268064597507936, 3.52304557238611e-36, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.3858365814891e-06, 9.29984162470909e-05, "outside CI", 6.31186115117784e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.92232199496286e-18, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.324324324324324, -0.0270270270270271, 1.3596344685382e-09, 0.433382295, 0.0189523150981809, 5.06337973616303e-09, "outside CI", -0.268064597507936, 4.75536917668943e-37, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.44495136339673e-06, 9.54433676104876e-05, "outside CI", 6.47792194598875e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 4.50029574668692e-19, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.325325325325325, -0.024024024024024, 1.83996537869976e-09, 0.433382295, 0.0189523150981809, 6.90334511486279e-09, "outside CI", -0.268064597507936, 6.25959998439928e-38, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.50542856281151e-06, 9.79487961732991e-05, "outside CI", 6.64809380435371e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.02531005432866e-19, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.326326326326326, -0.021021021021021, 2.48305089613473e-09, 0.433382295, 0.0189523150981809, 9.38639601099751e-09, "outside CI", -0.268064597507936, 8.03535906170418e-39, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.56729688065599e-06, 0.000100516093053955, "outside CI", 6.8224713818235e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 2.27336211127351e-20, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.327327327327327, -0.0180180180180181, 3.34156625734002e-09, 0.433382295, 0.0189523150981809, 1.27279622683375e-08, "outside CI", -0.268064597507936, 1.00591285977194e-39, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.63058555469827e-06, 0.000103146678608653, "outside CI", 7.00115132566548e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 4.90547717933419e-21, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.328328328328328, -0.015015015015015, 4.48438629990948e-09, 0.433382295, 0.0189523150981809, 1.7212348568247e-08, "outside CI", -0.268064597507936, 1.22803797666799e-40, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.69532436797518e-06, 0.000105842002976629, "outside CI", 7.18423231206311e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.03013262642097e-21, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.329329329329329, -0.0120120120120121, 6.00128763288221e-09, 0.433382295, 0.0189523150981809, 2.32136362011292e-08, "outside CI", -0.268064597507936, 1.46204116089452e-41, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.76154365731055e-06, 0.000108603546633939, "outside CI", 7.37181508389769e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 2.10525285856976e-22, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.33033033033033, -0.00900900900900903, 8.00892732180189e-09, 0.433382295, 0.0189523150981809, 3.12225635229311e-08, "outside CI", -0.268064597507936, 1.69747648406234e-42, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.82927432192893e-06, 0.000111432820955868, "outside CI", 7.56400248911918e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 4.18711249945005e-23, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.331331331331331, -0.00600600600600598, 1.0658417988463e-08, 0.433382295, 0.0189523150981809, 4.18809815113941e-08, "outside CI", -0.268064597507936, 1.921959794648e-43, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.89854783216488e-06, 0.000114331368788033, "outside CI", 7.76089951971247e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 8.10446282071529e-24, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.332332332332332, -0.00300300300300305, 1.41448917472222e-08, 0.433382295, 0.0189523150981809, 5.60258732586164e-08, "outside CI", -0.268064597507936, 2.12217500607036e-44, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 2.96939623826799e-06, 0.000117300765026301, "outside CI", 7.9626133512656e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.52662749358889e-24, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.333333333333333, 0, 1.87195322765249e-08, 0.433382295, 0.0189523150981809, 7.47454055351413e-08, "outside CI", -0.268064597507936, 2.28514865390334e-45, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 3.04185217930395e-06, 0.000120342617205605, "outside CI", 8.16925338314706e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 2.79860216213369e-25, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.334334334334334, 0.00300300300300305, 2.47046578548443e-08, 0.433382295, 0.0189523150981809, 9.94500633899856e-08, "outside CI", -0.268064597507936, 2.39962890072358e-46, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 3.11594889215157e-06, 0.000123458566097756, "outside CI", 8.38093127929792e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 4.99284968992561e-26, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.335335335335335, 0.00600600600600609, 3.25125609047312e-08, 0.433382295, 0.0189523150981809, 1.31962624294717e-07, "outside CI", -0.268064597507936, 2.45736730387026e-47, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 3.19172022059615e-06, 0.000126650286318353, "outside CI", 8.59776100964609e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 8.66872166530283e-27, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.336336336336336, 0.00900900900900892, 4.26689542358757e-08, 0.433382295, 0.0189523150981809, 1.74631578530593e-07, "outside CI", -0.268064597507936, 2.45410099847912e-48, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 3.26920062451905e-06, 0.000129919486942872, "outside CI", 8.81985889214914e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.46474109579016e-27, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.337337337337337, 0.012012012012012, 5.58420436999092e-08, 0.433382295, 0.0189523150981809, 2.30473622230502e-07, "outside CI", -0.268064597507936, 2.3900729332351e-49, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 3.34842518918366e-06, 0.000133267912132055, "outside CI", 9.0473436354721e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 2.4086068378142e-28, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.338338338338338, 0.015015015015015, 7.28784444603461e-08, 0.433382295, 0.0189523150981809, 3.03352066690848e-07, "outside CI", -0.268064597507936, 2.27000200163288e-50, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 3.4294296346178e-06, 0.000136697341766673, "outside CI", 9.28033638230714e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 3.85451911662603e-29, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.339339339339339, 0.0180180180180181, 9.48473867268579e-08, 0.433382295, 0.0189523150981809, 3.98199453417706e-07, "outside CI", -0.268064597507936, 2.1025081674558e-51, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 3.51225032509248e-06, 0.000140209592091766, "outside CI", 9.51896075334154e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 6.00307450540307e-30, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.34034034034034, 0.0210210210210211, 1.23094919799677e-07, 0.433382295, 0.0189523150981809, 5.21294373217382e-07, "outside CI", -0.268064597507936, 1.89908982924845e-52, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 3.59692427869715e-06, 0.000143806516370463, "outside CI", 9.76334289188079e-05, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 9.09864045692005e-31, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.341341341341341, 0.0240240240240239, 1.59310123713296e-07, 0.433382295, 0.0189523150981809, 6.80604496930679e-07, "outside CI", -0.268064597507936, 1.67282183708129e-53, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 3.68348917701125e-06, 0.000147490005547474, "outside CI", 0.000100136115091333, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.34208034033352e-31, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.342342342342342, 0.027027027027027, 2.05605678515349e-07, 0.433382295, 0.0189523150981809, 8.86210175446028e-07, "outside CI", -0.268064597507936, 1.43697838436335e-54, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 3.77198337487211e-06, 0.000151261988922346, "outside CI", 0.000102698979301634, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 1.92654769884786e-32, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
"6MWT", 0.343343343343343, 0.03003003003003, 2.64615524711211e-07, 0.433382295, 0.0189523150981809, 1.15082570015724e-06, "outside CI", -0.268064597507936, 1.20378006357639e-55, 1, "outside CI", -0.299238381736307, -0.236890813279567, 1.77173021012617, 0.469981161956636, 3.86244591023899e-06, 0.000155124434832585, "outside CI", 0.000105323361405191, 0.998679991282932, 2.54478042896941, -0.188996921138579, 0.0182176747750343, 2.69141245687894e-33, 1, "outside CI", 1, -0.218962329566917, -0.159031512710242
