"Construct", "Probability", "logOddsRatio", "Hyperprior_density", "Mean_probability_hyperprior", "Variance_hyperprior", "Hyperprior_density_cumsum", "Hyperprior_density_CI", "Log_Odds_hyperprior", "Hyperprior_logOdds", "Hyperprior_logOdds_cumsum", "Hyperprior_logOdds_CI", "logOR_expert_elicitation_task", "variance_expert_elicitation_task", "Prior_qual_density", "Prior_qual_density_cumsum", "Prior_qual_density_CI", "p_Prior_qual", "Prior_qual_quantile_0.05", "Prior_qual_quantile_0.95", "Posterior_qual_only_mean", "Posterior_qual_only_variance", "Posterior_qual_only", "Posterior_qual_only_cumsum", "Posterior_qual_only_CI", "Posterior_qual_only_quantile_0.05", "Posterior_qual_only_quantile_0.95", "LOGOdds_Ratio_quant", "variance_quant", "Likelihood", "Likelihood_cumsum", "Likelihood_CI", "p_Likelihood", "Likelihood_qual_quantile_0.05", "Likelihood_qual_quantile_0.95", "posterior_QualplusQuant_mean", "posterior_QualplusQuant_variance", "Posterior_QualplusQuant", "Posterior_QualplusQuant_cumsum", "Posterior_QualplusQuant_CI", "p_Posterior_QualplusQuant", "Posterior_QualplusQuant_quantile_0.05", "Posterior_QualplusQuant_quantile_0.95", "posterior_All_mean", "posterior_All_variance", "posterior_All", "posterior_All_cumsum", "posterior_All_CI", "posterior_All_quantile_0.05", "posterior_All_quantile_0.95"
"6MWT", 0.01001001001001, -0.96996996996997, 9.1680524605979e-111, 0.433382295, 0.0189523150981809, 1.32202363806278e-110, "outside CI", -0.268064597507936, 9.08105866210244e-300, 9.1064867276368e-300, "outside CI", 0.0200070434215421, 0.13421053, 1.36692209889046e-14, 7.48403389316821e-14, "outside CI", 8.13750752798819e-14, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000482888437541688, 0.0052643325984123, "outside CI", 0.0557927962408574, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 3.23788748494518e-20, 1.52895326913134e-19, "outside CI", 1.51790122771815e-19, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.011011011011011, -0.966966966966967, 2.97906711408085e-110, 0.433382295, 0.0189523150981809, 4.30109075214363e-110, "outside CI", -0.268064597507936, 3.17132122850579e-297, 3.18042771523342e-297, "outside CI", 0.0200070434215421, 0.13421053, 1.61181079520488e-14, 9.09584468837309e-14, "outside CI", 9.62357439709087e-14, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000483754748456076, 0.00574808734686838, "outside CI", 0.0559196949824002, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 3.99642013158845e-20, 1.92859528229018e-19, "outside CI", 1.87830371357842e-19, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.012012012012012, -0.963963963963964, 9.65321479820006e-110, 0.433382295, 0.0189523150981809, 1.39543055503437e-109, "outside CI", -0.268064597507936, 1.08004127569233e-294, 1.08322170340756e-294, "outside CI", 0.0200070434215421, 0.13421053, 1.89962083365273e-14, 1.09954655220258e-13, "outside CI", 1.13754245342791e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000484621998105386, 0.00623270934497377, "outside CI", 0.0560468213019198, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 4.92992869896886e-20, 2.42158815218707e-19, "outside CI", 2.32300974684744e-19, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.013013013013013, -0.960960960960961, 3.11926403329941e-109, 0.433382295, 0.0189523150981809, 4.51469458833378e-109, "outside CI", -0.268064597507936, 3.58704509524053e-292, 3.59787731227461e-292, "outside CI", 0.0200070434215421, 0.13421053, 2.23770254682227e-14, 1.32331680688481e-13, "outside CI", 1.34395596796035e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000485490185967839, 0.00671819953094161, "outside CI", 0.0561741754458178, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 6.0781337645939e-20, 3.02940152864646e-19, "outside CI", 2.87143619595834e-19, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.014014014014014, -0.957957957957958, 1.00512665504131e-108, 0.433382295, 0.0189523150981809, 1.45659611387469e-108, "outside CI", -0.268064597507936, 1.1617954862703e-289, 1.16539336358258e-289, "outside CI", 0.0200070434215421, 0.13421053, 2.63463439224632e-14, 1.58678024610944e-13, "outside CI", 1.58704305137148e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000486359311517148, 0.00720455884245875, "outside CI", 0.0563017576603583, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 7.48962346251915e-20, 3.77836387489837e-19, "outside CI", 3.54740069479057e-19, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.015015015015015, -0.954954954954955, 3.22981708738869e-108, 0.433382295, 0.0189523150981809, 4.68641320126339e-108, "outside CI", -0.268064597507936, 3.66960144473812e-287, 3.68125537837395e-287, "outside CI", 0.0200070434215421, 0.13421053, 3.10042282714071e-14, 1.89682252882351e-13, "outside CI", 1.87317622698226e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000487229374222507, 0.00769178821668126, "outside CI", 0.0564295681916666, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 9.22379899529955e-20, 4.70074377442833e-19, "outside CI", 4.38010250783203e-19, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.016016016016016, -0.951951951951952, 1.03495996499168e-107, 0.433382295, 0.0189523150981809, 1.50360128511802e-107, "outside CI", -0.268064597507936, 1.13032797502828e-284, 1.13400923040665e-284, "outside CI", 0.0200070434215421, 0.13421053, 3.64673380679927e-14, 2.26149590950344e-13, "outside CI", 2.20980956553379e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000488100373548584, 0.00817988859022985, "outside CI", 0.056557607285728, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 1.13532392904772e-19, 5.83606770347605e-19, "outside CI", 5.40531823332462e-19, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.017017017017017, -0.948948948948949, 3.30717866835207e-107, 0.433382295, 0.0189523150981809, 4.81077995347009e-107, "outside CI", -0.268064597507936, 3.39536462360554e-282, 3.4067047159096e-282, "outside CI", 0.0200070434215421, 0.13421053, 4.28716075966627e-14, 2.69021198547007e-13, "outside CI", 2.60565770772912e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.00048897230895552, 0.00866886089918537, "outside CI", 0.0566858751883868, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 1.3966573397738e-19, 7.23272504324985e-19, "outside CI", 6.66685854949149e-19, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.018018018018018, -0.945945945945946, 1.05385352042393e-106, 0.433382295, 0.0189523150981809, 1.53493151577094e-106, "outside CI", -0.268064597507936, 9.94637267352025e-280, 9.98043972067935e-280, "outside CI", 0.0200070434215421, 0.13421053, 5.03753461249369e-14, 3.19396544671943e-13, "outside CI", 3.07090373707798e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000489845179898922, 0.00915870607908429, "outside CI", 0.0568143721453446, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 1.71719675782614e-19, 8.94992180107599e-19, "outside CI", 8.21834195804392e-19, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.019019019019019, -0.942942942942943, 3.34881632573932e-106, 0.433382295, 0.0189523150981809, 4.88374784151026e-106, "outside CI", -0.268064597507936, 2.84144595751665e-277, 2.85142639723733e-277, "outside CI", 0.0200070434215421, 0.13421053, 5.91628226246783e-14, 3.78559367296622e-13, "outside CI", 3.61744042056936e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000490718985829857, 0.00964942506491414, "outside CI", 0.05694309840216, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 2.11013561165391e-19, 1.10600574127299e-18, "outside CI", 1.01253532443484e-18, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.02002002002002, -0.93993993993994, 1.06118448260493e-105, 0.433382295, 0.0189523150981809, 1.54955926675596e-105, "outside CI", -0.268064597507936, 7.91608480900333e-275, 7.9445990729757e-275, "outside CI", 0.0200070434215421, 0.13421053, 6.94484083391939e-14, 4.48007775635816e-13, "outside CI", 4.25915002038096e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000491593726194847, 0.010141018791109, "outside CI", 0.0570720542042464, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 2.59155714256123e-19, 1.36516145552911e-18, "outside CI", 1.24680685630804e-18, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.021021021021021, -0.936936936936937, 3.35335041575327e-105, 0.433382295, 0.0189523150981809, 4.90290968250923e-105, "outside CI", -0.268064597507936, 2.15069012599138e-272, 2.15863472506435e-272, "outside CI", 0.0200070434215421, 0.13421053, 8.14813613123066e-14, 5.29489136948122e-13, "outside CI", 5.01222866611312e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000492469400435864, 0.0106334881915449, "outside CI", 0.0572012397968716, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 3.18105609008971e-19, 1.68326706453808e-18, "outside CI", 1.53444461608667e-18, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.022022022022022, -0.933933933933934, 1.05670915716053e-104, 0.433382295, 0.0189523150981809, 1.54700012541145e-104, "outside CI", -0.268064597507936, 5.69825144110517e-270, 5.71983778835582e-270, "outside CI", 0.0200070434215421, 0.13421053, 9.55513492493319e-14, 6.25040486197454e-13, "outside CI", 5.89556217812204e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000493346007990325, 0.0111268341995352, "outside CI", 0.0573306554251561, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 3.9024916257218e-19, 2.07351622711027e-18, "outside CI", 1.88741023487223e-18, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.023023023023023, -0.930930930930931, 3.32063000981794e-104, 0.433382295, 0.0189523150981809, 4.86763013522939e-104, "outside CI", -0.268064597507936, 1.47231840711145e-267, 1.4780382448998e-267, "outside CI", 0.0200070434215421, 0.13421053, 1.11994821052052e-13, 7.37035307249506e-13, "outside CI", 6.93116126456422e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000494223548291085, 0.0116210577478263, "outside CI", 0.0574603013340722, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 4.78489870121139e-19, 2.5520060972314e-18, "outside CI", 2.32030171374158e-18, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.024024024024024, -0.927927927927928, 1.04057644559638e-103, 0.433382295, 0.0189523150981809, 1.52733945911932e-103, "outside CI", -0.268064597507936, 3.70986613796181e-265, 3.72464652041081e-265, "outside CI", 0.0200070434215421, 0.13421053, 1.3120235329111e-13, 8.68237660540616e-13, "outside CI", 8.14466519606198e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000495102020766435, 0.0121161597685927, "outside CI", 0.0575901777684426, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 5.86359048494693e-19, 3.1383651457261e-18, "outside CI", 2.85092437856124e-18, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.025025025025025, -0.924924924924925, 3.25174123700218e-103, 0.433382295, 0.0189523150981809, 4.7790806961215e-103, "outside CI", -0.268064597507936, 9.11614243013306e-263, 9.15338889533716e-263, "outside CI", 0.0200070434215421, 0.13421053, 1.53627116010325e-13, 1.02186477655094e-12, "outside CI", 9.56592441323316e-13, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000495981424840092, 0.0126121411934328, "outside CI", 0.0577202849729395, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 7.18149115893508e-19, 3.85651426161961e-18, "outside CI", 3.50098323843947e-18, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.026026026026026, -0.921921921921922, 1.01331961882317e-102, 0.433382295, 0.0189523150981809, 1.49122768843532e-102, "outside CI", -0.268064597507936, 2.18454165090548e-260, 2.19369503980082e-260, "outside CI", 0.0200070434215421, 0.13421053, 1.797946228916e-13, 1.20165939944254e-12, "outside CI", 1.12296740672246e-12, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.0004968617599312, 0.013109002953364, "outside CI", 0.0578506231920828, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 8.79074625180671e-19, 4.73558888680028e-18, "outside CI", 4.29692207072914e-18, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.027027027027027, -0.918918918918919, 3.14894741711903e-102, 0.433382295, 0.0189523150981809, 4.64017510555435e-102, "outside CI", -0.268064597507936, 5.1051196112363e-258, 5.1270565616343e-258, "outside CI", 0.0200070434215421, 0.13421053, 2.10313954277217e-13, 1.41197335371976e-12, "outside CI", 1.31763122585064e-12, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000497743025454318, 0.0136067459788183, "outside CI", 0.0579811926702397, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 1.07546671412348e-18, 5.81105560092375e-18, "outside CI", 5.27093973180788e-18, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
"6MWT", 0.028028028028028, -0.915915915915916, 9.75827046631708e-102, 0.433382295, 0.0189523150981809, 1.43984455718714e-101, "outside CI", -0.268064597507936, 1.16345041617638e-255, 1.16857747273802e-255, "outside CI", 0.0200070434215421, 0.13421053, 2.45890668220397e-13, 1.65786402194016e-12, "outside CI", 1.54527987546858e-12, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 0, 0, "outside CI", -0.259735068205105, -0.205102365336296, 3.27, 2.66479318829413, 0.000498625220819423, 0.0141053711996377, "outside CI", 0.0581119936516229, -1.11319474084117, 7.65319474084117, 0.175842233760088, 0.127775216518581, 1.31500776711714e-18, 7.12606336804089e-18, "outside CI", 6.4622204049658e-18, -0.0343292945650096, 0.386013762085185, -0.210726604782749, 0.0165043065777424, 0, 0, "outside CI", -0.237873773317468, -0.18357943624803
