"Construct", "Probability", "logOddsRatio", "Hyperprior_density", "Mean_probability_hyperprior", "Variance_hyperprior", "Hyperprior_density_cumsum", "Hyperprior_density_CI", "Log_Odds_hyperprior", "Hyperprior_logOdds", "Hyperprior_logOdds_cumsum", "Hyperprior_logOdds_CI", "Hyperprior_quantile_0.05", "Hyperprior_quantile_0.95", "LOGOdds_Ratio_quant", "variance_quant", "Likelihood", "Likelihood_cumsum", "Likelihood_CI", "p_Likelihood", "Likelihood_qual_quantile_0.05", "Likelihood_qual_quantile_0.95", "posterior_Quant_mean", "posterior_Quant_variance", "Posterior_Quant", "Posterior_Quant_cumsum", "Posterior_Quant_CI", "p_Posterior_Quant", "Posterior_Quant_quantile_0.05", "Posterior_Quant_quantile_0.95"
"PerceivedExertion", 0.02002002002002, -0.93993993993994, 1.06118448260493e-105, 0.433382295, 0.0189523150981809, 1.54955926675596e-105, "outside CI", -0.268064597507936, 7.91608480900333e-275, 7.9445990729757e-275, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00687125975877395, 0.145081211323304, "inside CI", 0.548458613691561, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 6.228272309707e-273, 6.24479935629365e-273, "outside CI", 1.05116264952118e-273, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.021021021021021, -0.936936936936937, 3.35335041575327e-105, 0.433382295, 0.0189523150981809, 4.90290968250923e-105, "outside CI", -0.268064597507936, 2.15069012599138e-272, 2.15863472506435e-272, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00686334064419852, 0.151944551967503, "inside CI", 0.552071216682234, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 2.28803584479465e-270, 2.29428064415094e-270, "outside CI", 3.87995561752508e-271, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.022022022022022, -0.933933933933934, 1.05670915716053e-104, 0.433382295, 0.0189523150981809, 1.54700012541145e-104, "outside CI", -0.268064597507936, 5.69825144110517e-270, 5.71983778835582e-270, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00685485947874398, 0.158799411446247, "inside CI", 0.555679505858072, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 8.17263227677133e-268, 8.19557508321284e-268, "outside CI", 1.39250676900341e-268, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.023023023023023, -0.930930930930931, 3.32063000981794e-104, 0.433382295, 0.0189523150981809, 4.86763013522939e-104, "outside CI", -0.268064597507936, 1.47231840711145e-267, 1.4780382448998e-267, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00684581836933425, 0.165645229815581, "inside CI", 0.559283186097489, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 2.83834378069734e-265, 2.84653935578055e-265, "outside CI", 4.85938922423432e-266, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.024024024024024, -0.927927927927928, 1.04057644559638e-103, 0.433382295, 0.0189523150981809, 1.52733945911932e-103, "outside CI", -0.268064597507936, 3.70986613796181e-265, 3.72464652041081e-265, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00683621956007116, 0.172481449375652, "inside CI", 0.562881963423375, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 9.58455462247019e-263, 9.61302001602799e-263, "outside CI", 1.64884551359675e-263, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.025025025025025, -0.924924924924925, 3.25174123700218e-103, 0.433382295, 0.0189523150981809, 4.7790806961215e-103, "outside CI", -0.268064597507936, 9.11614243013306e-263, 9.15338889533716e-263, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00682606543130615, 0.179307514806958, "inside CI", 0.566475545075026, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 3.14689882629423e-260, 3.15651184631025e-260, "outside CI", 5.43991674744516e-261, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.026026026026026, -0.921921921921922, 1.01331961882317e-102, 0.433382295, 0.0189523150981809, 1.49122768843532e-102, "outside CI", -0.268064597507936, 2.18454165090548e-260, 2.19369503980082e-260, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00681535849865649, 0.186122873305615, "inside CI", 0.570063639579553, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 1.00461007003465e-257, 1.00776658188096e-257, "outside CI", 1.74509326902134e-258, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.027027027027027, -0.918918918918919, 3.14894741711903e-102, 0.433382295, 0.0189523150981809, 4.64017510555435e-102, "outside CI", -0.268064597507936, 5.1051196112363e-258, 5.1270565616343e-258, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00680410141196664, 0.192926974717581, "inside CI", 0.573645956822772, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 3.11828766552488e-255, 3.12836533134369e-255, "outside CI", 5.44326197367531e-256, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.028028028028028, -0.915915915915916, 9.75827046631708e-102, 0.433382295, 0.0189523150981809, 1.43984455718714e-101, "outside CI", -0.268064597507936, 1.16345041617638e-255, 1.16857747273802e-255, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00679229695421534, 0.199719271671797, "inside CI", 0.577222208119534, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 9.41106405941829e-253, 9.44234771273173e-253, "outside CI", 1.65087478236928e-253, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.029029029029029, -0.912912912912913, 3.01556558724957e-101, 0.433382295, 0.0189523150981809, 4.45541014443672e-101, "outside CI", -0.268064597507936, 2.58574802479106e-253, 2.59743379951844e-253, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00677994804036896, 0.206499219712166, "inside CI", 0.580792106283454, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 2.76162805092586e-250, 2.77107039863859e-250, "outside CI", 4.86836842194886e-251, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.03003003003003, -0.90990990990991, 9.29294124099176e-101, 0.433382295, 0.0189523150981809, 1.37483513854285e-100, "outside CI", -0.268064597507936, 5.60429372446681e-251, 5.630268062462e-251, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00676705771618197, 0.213266277428348, "inside CI", 0.584355365696038, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 7.8794434710594e-248, 7.90715417504579e-248, "outside CI", 1.39594160053144e-248, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.031031031031031, -0.906906906906907, 2.85578881707539e-100, 0.433382295, 0.0189523150981809, 4.23062395561824e-100, "outside CI", -0.268064597507936, 1.18454602861215e-248, 1.19017629667462e-248, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00675362915694501, 0.220019906585293, "inside CI", 0.587911702375151, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 2.18589756330629e-245, 2.19380471748134e-245, "outside CI", 3.89193589495524e-246, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.032032032032032, -0.903903903903904, 8.75160023159538e-100, 0.433382295, 0.0189523150981809, 1.29822241872136e-99, "outside CI", -0.268064597507936, 2.44162722105397e-246, 2.45352898402072e-246, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00673966566618142, 0.226759572251474, "inside CI", 0.591460834042826, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 5.89614249496644e-243, 5.91808054214125e-243, "outside CI", 1.05506405887166e-243, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.033033033033033, -0.900900900900901, 2.67446758524802e-99, 0.433382295, 0.0189523150981809, 3.97269000396938e-99, "outside CI", -0.268064597507936, 4.90798402167013e-244, 4.93251931151034e-244, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00672517067429297, 0.233484742925767, "inside CI", 0.595002480192361, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 1.54635797563738e-240, 1.55227605617952e-240, "outside CI", 2.78103727735464e-241, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.034034034034034, -0.897897897897898, 8.15033934093657e-99, 0.433382295, 0.0189523150981809, 1.2123029344906e-98, "outside CI", -0.268064597507936, 9.62106806593357e-242, 9.67039325904867e-242, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00671014773715544, 0.240194890662922, "inside CI", 0.598536362154704, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 3.94326541307164e-238, 3.95878817363344e-238, "outside CI", 7.12770525549588e-239, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.035035035035035, -0.894894894894895, 2.47686609635015e-98, 0.433382295, 0.0189523150981809, 3.68916903084075e-98, "outside CI", -0.268064597507936, 1.83924591042136e-239, 1.84891630368041e-239, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00669460053466502, 0.246889491197587, "inside CI", 0.60206220316407, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 9.77700603880712e-236, 9.81659392054346e-236, "outside CI", 1.77626479146175e-236, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.036036036036036, -0.891891891891892, 7.50616057805961e-98, 0.433382295, 0.0189523150981809, 1.11953296089004e-97, "outside CI", -0.268064597507936, 3.42888307486519e-237, 3.447372237902e-237, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00667853286923631, 0.253568024066824, "inside CI", 0.605579728422801, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 2.35700042241262e-233, 2.36681701633316e-233, "outside CI", 4.30408509110512e-234, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.037037037037037, -0.888888888888889, 2.26841054981204e-97, 0.433382295, 0.0189523150981809, 3.38794351070208e-97, "outside CI", -0.268064597507936, 6.23392994743708e-235, 6.2684036698161e-235, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00666194866425267, 0.260229972731076, "inside CI", 0.6090886651654, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 5.5248099137794e-231, 5.54847808394273e-231, "outside CI", 1.01407312097876e-231, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.038038038038038, -0.885885885885886, 6.83618726388678e-97, 0.433382295, 0.0189523150981809, 1.02241307745889e-96, "outside CI", -0.268064597507936, 1.10526781669358e-232, 1.11153622036339e-232, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00664485196246997, 0.266874824693546, "inside CI", 0.612588742721759, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 1.25915421404892e-228, 1.26470269213286e-228, "outside CI", 2.32312775162938e-229, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.039039039039039, -0.882882882882883, 2.05444598927625e-96, 0.433382295, 0.0189523150981809, 3.07685906673513e-96, "outside CI", -0.268064597507936, 1.91103876191215e-230, 1.92215412411579e-230, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00662724692437453, 0.273502071617921, "inside CI", 0.61607969257952, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 2.79025830390314e-226, 2.80290533082447e-226, "outside CI", 5.17478644279103e-227, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.04004004004004, -0.87987987987988, 6.15692680618623e-96, 0.433382295, 0.0189523150981809, 9.23378587292136e-96, "outside CI", -0.268064597507936, 3.22231380999423e-228, 3.24153535123539e-228, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00660913782649624, 0.280111209444417, "inside CI", 0.619561248445567, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 6.011928381428e-224, 6.03995743473625e-224, "outside CI", 1.12079815849347e-224, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.041041041041041, -0.876876876876877, 1.84001658747702e-95, 0.433382295, 0.0189523150981809, 2.76339517476915e-95, "outside CI", -0.268064597507936, 5.29861706767223e-226, 5.33103242118458e-226, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00659052905967781, 0.286701738504095, "inside CI", 0.623033146306621, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 1.25946786293958e-221, 1.26550782037432e-221, "outside CI", 2.36035945818213e-222, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.042042042042042, -0.873873873873874, 5.483627813377e-95, 0.433382295, 0.0189523150981809, 8.24702298814615e-95, "outside CI", -0.268064597507936, 8.49676487545088e-224, 8.55007519966273e-224, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00657142512730109, 0.293273163631396, "inside CI", 0.626495124488905, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 2.56545431603414e-219, 2.57810939423789e-219, "outside CI", 4.83331132166668e-220, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.043043043043043, -0.870870870870871, 1.629681321518e-94, 0.433382295, 0.0189523150981809, 2.45438362033261e-94, "outside CI", -0.268064597507936, 1.32874312932363e-221, 1.33729320452329e-221, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00655183064347154, 0.299824994274868, "inside CI", 0.629946923716874, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 5.08095540903582e-217, 5.1067365029782e-217, "outside CI", 9.62337489108592e-218, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.044044044044044, -0.867867867867868, 4.82976378077141e-94, 0.433382295, 0.0189523150981809, 7.28414740110402e-94, "outside CI", -0.268064597507936, 2.02639837345079e-219, 2.03977130549603e-219, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00653175033116177, 0.306356744606029, "inside CI", 0.633388287170975, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 9.78431406585538e-215, 9.83538143088517e-215, "outside CI", 1.86305716142775e-215, -0.336319605549495, -0.277368121828038
"PerceivedExertion", 0.045045045045045, -0.864864864864865, 1.42737332958493e-93, 0.433382295, 0.0189523150981809, 2.15578806969533e-93, "outside CI", -0.268064597507936, 3.0137344975923e-217, 3.03413221064726e-217, "outside CI", -0.299238381736307, -0.236890813279567, -0.98, 0.328986813369645, 0.00651118902031531, 0.312867933626345, "inside CI", 0.636818960544418, -1.52113515319027, -0.438864846809732, -0.306843863688766, 0.0179199786398974, 1.83197392851668e-212, 1.84180930994756e-212, "outside CI", 3.50704409239914e-213, -0.336319605549495, -0.277368121828038
