"Construct", "Probability", "logOddsRatio", "Hyperprior_density", "Mean_probability_hyperprior", "Variance_hyperprior", "Hyperprior_density_cumsum", "Hyperprior_density_CI", "Log_Odds_hyperprior", "Hyperprior_logOdds", "Hyperprior_logOdds_cumsum", "Hyperprior_logOdds_CI", "logOR_expert_elicitation_task", "variance_expert_elicitation_task", "Prior_qual_density", "Prior_qual_density_cumsum", "Prior_qual_density_CI", "p_Prior_qual", "Prior_qual_quantile_0.05", "Prior_qual_quantile_0.95", "Posterior_qual_only_mean", "Posterior_qual_only_variance", "Posterior_qual_only", "Posterior_qual_only_cumsum", "Posterior_qual_only_CI", "Posterior_qual_only_quantile_0.05", "Posterior_qual_only_quantile_0.95", "LOGOdds_Ratio_quant", "variance_quant", "Likelihood", "Likelihood_cumsum", "Likelihood_CI", "p_Likelihood", "Likelihood_qual_quantile_0.05", "Likelihood_qual_quantile_0.95", "posterior_QualplusQuant_mean", "posterior_QualplusQuant_variance", "Posterior_QualplusQuant", "Posterior_QualplusQuant_cumsum", "Posterior_QualplusQuant_CI", "p_Posterior_QualplusQuant", "Posterior_QualplusQuant_quantile_0.05", "Posterior_QualplusQuant_quantile_0.95", "posterior_All_mean", "posterior_All_variance", "posterior_All", "posterior_All_cumsum", "posterior_All_CI", "posterior_All_quantile_0.05", "posterior_All_quantile_0.95"
"6MWT", 0.123123123123123, -0.630630630630631, 1.3476324372822e-60, 0.433382295, 0.0189523150981809, 2.32259740853625e-60, "outside CI", -0.268064597507936, 2.14120339199182e-81, 2.24820807177366e-81, "outside CI", 0.0200070434215421, 0.13421053, 7.03525722365225e-08, 6.5972485476801e-07, "outside CI", 6.23912744562308e-07, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.01670153511488e-126, 1.02995962298146e-126, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 6.02518903778545e-31, 3.19191328374433e-30, "outside CI", 2.88023181463652e-30, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 1.2054253905046e-59, 2.49063527831868e-59, "outside CI", 1.82218972468248e-59, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 3.48188128986303e-273, 3.48488160547446e-273, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.124124124124124, -0.627627627627628, 3.19501909179971e-60, 0.433382295, 0.0189523150981809, 5.51761650033596e-60, "outside CI", -0.268064597507936, 4.38178347932243e-80, 4.6066042864998e-80, "outside CI", 0.0200070434215421, 0.13421053, 7.83935813636715e-08, 7.38118436131682e-07, "outside CI", 6.98216416583356e-07, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 7.64099948865892e-125, 7.74399545095706e-125, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 7.4141587671511e-31, 3.93332916045944e-30, "outside CI", 3.54981718449023e-30, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 2.32808599791131e-59, 4.81872127622999e-59, "outside CI", 3.52803928500419e-59, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 3.88694021025201e-270, 3.89042509185748e-270, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.125125125125125, -0.624624624624625, 7.55377325737443e-60, 0.433382295, 0.0189523150981809, 1.30713897577104e-59, "outside CI", -0.268064597507936, 8.74460646123541e-79, 9.20526688988539e-79, "outside CI", 0.0200070434215421, 0.13421053, 8.73099216299358e-08, 8.25428357761617e-07, "outside CI", 7.80991595773171e-07, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 5.55784355875168e-123, 5.63528351326125e-123, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 9.1202835945919e-31, 4.84535751991863e-30, "outside CI", 4.37361813823853e-30, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 4.48890817702025e-59, 9.30762945325023e-59, "outside CI", 6.81960041799809e-59, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 4.17050950240333e-267, 4.17439992749519e-267, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.126126126126126, -0.621621621621622, 1.78091386968054e-59, 0.433382295, 0.0189523150981809, 3.08805284545157e-59, "outside CI", -0.268064597507936, 1.70186846173589e-77, 1.79392113063475e-77, "outside CI", 0.0200070434215421, 0.13421053, 9.71917181896891e-08, 9.22620075951306e-07, "outside CI", 8.7315798208726e-07, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 3.91256821011744e-121, 3.96892104525005e-121, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 1.12152784490756e-30, 5.96688536482619e-30, "outside CI", 5.38681511554725e-30, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 8.6410286258506e-59, 1.79486580791008e-58, "outside CI", 1.31604323021478e-58, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 4.30088395482293e-264, 4.30505835475043e-264, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.127127127127127, -0.618618618618619, 4.18707145983923e-59, 0.433382295, 0.0189523150981809, 7.27512430529081e-59, "outside CI", -0.268064597507936, 3.23004130416611e-76, 3.40943341722959e-76, "outside CI", 0.0200070434215421, 0.13421053, 1.08137789978729e-07, 1.03075786593004e-06, "outside CI", 9.75729685436441e-07, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 2.66573504786648e-119, 2.70542425831898e-119, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 1.37869129922052e-30, 7.34557666404671e-30, "outside CI", 6.63253598762953e-30, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 1.66063116896607e-58, 3.45549697687616e-58, "outside CI", 2.53552038208607e-58, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 4.26298386816947e-261, 4.26728892652422e-261, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.128128128128128, -0.615615615615616, 9.8167179845856e-59, 0.433382295, 0.0189523150981809, 1.70918422898764e-58, "outside CI", -0.268064597507936, 5.97842143740314e-75, 6.3193647791261e-75, "outside CI", 0.0200070434215421, 0.13421053, 1.20256424693948e-07, 1.15101429062398e-06, "outside CI", 1.08982430192834e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.75780824879906e-117, 1.78486249138225e-117, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 1.69425691018111e-30, 9.03983357422782e-30, "outside CI", 8.16363352281462e-30, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 3.18613332782055e-58, 6.64163030469671e-58, "outside CI", 4.87696673915028e-58, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 4.06122460374065e-258, 4.06549189266717e-258, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.129129129129129, -0.612612612612613, 2.29514824165372e-58, 0.433382295, 0.0189523150981809, 4.00433247064137e-58, "outside CI", -0.268064597507936, 1.07909912928126e-73, 1.14229277707252e-73, "outside CI", 0.0200070434215421, 0.13421053, 1.33666216245203e-07, 1.28468050686919e-06, "outside CI", 1.21667279596954e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.12182592085008e-115, 1.1396745457639e-115, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 2.08135783889675e-30, 1.11211914131246e-29, "outside CI", 1.00448563249859e-29, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 6.1029206731231e-58, 1.27445509778198e-57, "outside CI", 9.3652253511066e-58, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 3.71867036487534e-255, 3.722735856768e-255, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.13013013013013, -0.60960960960961, 5.35110722280819e-58, 0.433382295, 0.0189523150981809, 9.35543969344955e-58, "outside CI", -0.268064597507936, 1.89947036676464e-72, 2.01369964447189e-72, "outside CI", 0.0200070434215421, 0.13421053, 1.48496969060084e-07, 1.43317747592927e-06, "outside CI", 1.35763025287089e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 6.92913302924825e-114, 7.04310048382464e-114, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 2.55605089447905e-30, 1.36772423076036e-29, "outside CI", 1.2355499433793e-29, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 1.16706359919682e-57, 2.4415186969788e-57, "outside CI", 1.79544635919772e-57, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 3.27269634802724e-252, 3.27641908388401e-252, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.131131131131131, -0.606606606606607, 1.24412795896177e-57, 0.433382295, 0.0189523150981809, 2.17967192830672e-57, "outside CI", -0.268064597507936, 3.26061909861184e-71, 3.46198906305903e-71, "outside CI", 0.0200070434215421, 0.13421053, 1.6489067386717e-07, 1.59806814979644e-06, "outside CI", 1.51418757110105e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 4.14220686515878e-112, 4.21263786999702e-112, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 3.13796068082444e-30, 1.68152029884281e-29, "outside CI", 1.51926394516902e-29, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 2.22809826968732e-57, 4.66961696666612e-57, "outside CI", 3.43646887868774e-57, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 2.76828688852781e-249, 2.77156330761169e-249, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.132132132132132, -0.603603603603604, 2.88452914718755e-57, 0.433382295, 0.0189523150981809, 5.06420107549428e-57, "outside CI", -0.268064597507936, 5.45838265723038e-70, 5.80458156353629e-70, "outside CI", 0.0200070434215421, 0.13421053, 1.83002559836221e-07, 1.78107070963266e-06, "outside CI", 1.68798416808436e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 2.39653692712622e-110, 2.43866330582619e-110, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 3.8510641638336e-30, 2.06662671522617e-29, "outside CI", 1.86750817411446e-29, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 4.24675472127616e-57, 8.91637168794228e-57, "outside CI", 6.56656409228381e-57, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 2.25062860601726e-246, 2.25340016932487e-246, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.133133133133133, -0.600600600600601, 6.66919319624135e-57, 0.433382295, 0.0189523150981809, 1.17333942717356e-56, "outside CI", -0.268064597507936, 8.91095506558255e-69, 9.49141322193618e-69, "outside CI", 0.0200070434215421, 0.13421053, 2.03002228214196e-07, 1.98407293784686e-06, "outside CI", 1.88082177844759e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.34194872658618e-108, 1.36633535964444e-108, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 4.72464593767803e-30, 2.53909130899397e-29, "outside CI", 2.29481747636311e-29, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 8.08096143786554e-57, 1.69973331258078e-56, "outside CI", 1.25270775352383e-56, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 1.75866827040804e-243, 1.76092167057736e-243, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.134134134134134, -0.597597597597598, 1.53765940940597e-56, 0.433382295, 0.0189523150981809, 2.71099883657953e-56, "outside CI", -0.268064597507936, 1.41866839587502e-67, 1.51358252809438e-67, "outside CI", 0.0200070434215421, 0.13421053, 2.25074872863595e-07, 2.20914781071045e-06, "outside CI", 2.094679428892e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 7.27255770843556e-107, 7.4091912444e-107, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 5.79446092478925e-30, 3.11853740147289e-29, "outside CI", 2.81896800356849e-29, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 1.53515386205378e-56, 3.23488717463456e-56, "outside CI", 2.38587212438533e-56, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 1.32084354061953e-240, 1.3226044622901e-240, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.135135135135135, -0.594594594594595, 3.53537500278688e-56, 0.433382295, 0.0189523150981809, 6.24637383936641e-56, "outside CI", -0.268064597507936, 2.20259119661064e-66, 2.35394944942008e-66, "outside CI", 0.0200070434215421, 0.13421053, 2.49422593384004e-07, 2.45857040409446e-06, "outside CI", 2.3317296794103e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 3.81450234198341e-105, 3.88859425442741e-105, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 7.10414906107415e-30, 3.82895230758031e-29, "outside CI", 3.46169266958939e-29, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 2.91154699119055e-56, 6.14643416582512e-56, "outside CI", 4.53659901822383e-56, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 9.53468127474626e-238, 9.54790731936916e-238, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.136136136136136, -0.591591591591592, 8.10586391967137e-56, 0.433382295, 0.0189523150981809, 1.43522377590378e-55, "outside CI", -0.268064597507936, 3.33490348198241e-65, 3.57029842692441e-65, "outside CI", 0.0200070434215421, 0.13421053, 2.76265806778195e-07, 2.73483621087265e-06, "outside CI", 2.59435622638889e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.93636869064489e-103, 1.97525463318916e-103, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 8.70695597887767e-30, 4.69964790546808e-29, "outside CI", 4.24955288083613e-29, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 5.51288226069536e-56, 1.16593164265205e-55, "outside CI", 8.6119098278993e-56, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 6.61528163390923e-235, 6.6248295412286e-235, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.137137137137137, -0.588588588588589, 1.85332513307028e-55, 0.433382295, 0.0189523150981809, 3.28854890897406e-55, "outside CI", -0.268064597507936, 4.9241242646977e-64, 5.28115410739014e-64, "outside CI", 0.0200070434215421, 0.13421053, 3.05844763910201e-07, 3.04068097478285e-06, "outside CI", 2.88517296923941e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 9.51344198473292e-102, 9.71096744805184e-102, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 1.06678251471454e-29, 5.76643042018262e-29, "outside CI", 5.21500030825642e-29, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 1.04211740628626e-55, 2.2080490489383e-55, "outside CI", 1.63212875216555e-55, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 4.41141434709854e-232, 4.41803917663977e-232, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.138138138138138, -0.585585585585586, 4.22563914420338e-55, 0.433382295, 0.0189523150981809, 7.51418805317744e-55, "outside CI", -0.268064597507936, 7.09040600596519e-63, 7.6185214167042e-63, "outside CI", 0.0200070434215421, 0.13421053, 3.38421177293499e-07, 3.37910215207635e-06, "outside CI", 3.20704464859648e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 4.52362663513638e-100, 4.6207363096169e-100, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 1.30659407729665e-29, 7.07302449747927e-29, "outside CI", 6.39766968521214e-29, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 1.96669766259389e-55, 4.1747467115322e-55, "outside CI", 3.08812757945431e-55, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 2.82744860360414e-229, 2.83186664278078e-229, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.139139139139139, -0.582582582582583, 9.60774977297584e-55, 0.433382295, 0.0189523150981809, 1.71219378261533e-54, "outside CI", -0.268064597507936, 9.95656581939516e-62, 1.07184179610656e-61, "outside CI", 0.0200070434215421, 0.13421053, 3.74279967042129e-07, 3.75338211911848e-06, "outside CI", 3.56310917080318e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 2.08178218254639e-98, 2.12798954564256e-98, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 1.59978175074732e-29, 8.67280624822658e-29, "outside CI", 7.84595235640447e-29, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 3.70545524783893e-55, 7.88020195937113e-55, "outside CI", 5.83340250421064e-55, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 1.74180263005709e-226, 1.74463449669987e-226, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.14014014014014, -0.57957957957958, 2.17840911397166e-54, 0.433382295, 0.0189523150981809, 3.89060289658699e-54, "outside CI", -0.268064597507936, 1.36346627072776e-60, 1.47065045033841e-60, "outside CI", 0.0200070434215421, 0.13421053, 4.13731132115113e-07, 4.16711325123359e-06, "outside CI", 3.95680174038777e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 9.27221040517946e-97, 9.48500935974371e-97, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 1.95810532296213e-29, 1.06309115711887e-28, "outside CI", 9.61891088691503e-29, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 6.96993234421489e-55, 1.4850134303586e-54, "outside CI", 1.10010606612516e-54, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 1.03131306511343e-223, 1.03305769961013e-223, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.141141141141141, -0.576576576576577, 4.92544747365612e-54, 0.433382295, 0.0189523150981809, 8.81605037024311e-54, "outside CI", -0.268064597507936, 1.82085596685496e-59, 1.9679210118888e-59, "outside CI", 0.0200070434215421, 0.13421053, 4.57111754283896e-07, 4.62422500551749e-06, "outside CI", 4.39188092951465e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 3.99696849619439e-95, 4.09181858979183e-95, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 2.39588856233028e-29, 1.3026800133519e-28, "outside CI", 1.17886078513987e-28, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 1.30887620265879e-54, 2.79388963301739e-54, "outside CI", 2.07125273959988e-54, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 5.8690721994146e-221, 5.8794027764107e-221, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.142142142142142, -0.573573573573574, 1.11055589984686e-53, 0.433382295, 0.0189523150981809, 1.99216093687117e-53, "outside CI", -0.268064597507936, 2.37139092381516e-58, 2.56818302500404e-58, "outside CI", 0.0200070434215421, 0.13421053, 5.04788142552485e-07, 5.12901314806998e-06, "outside CI", 4.87245682097246e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.66754525345402e-93, 1.70846343935194e-93, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 2.93057227826152e-29, 1.59573724117805e-28, "outside CI", 1.44429374245896e-28, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 2.45387027564794e-54, 5.24775990866533e-54, "outside CI", 3.89329729362148e-54, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 3.21022697284004e-218, 3.21610637561645e-218, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.143143143143143, -0.570570570570571, 2.49702931114386e-53, 0.433382295, 0.0189523150981809, 4.48919024801504e-53, "outside CI", -0.268064597507936, 3.01180658121509e-57, 3.26862488371549e-57, "outside CI", 0.0200070434215421, 0.13421053, 5.57158126059139e-07, 5.68617127412911e-06, "outside CI", 5.40302136914168e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 6.7332383461379e-92, 6.9040846900731e-92, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 3.58338537188724e-29, 1.95407577836677e-28, "outside CI", 1.76890671438008e-28, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 4.59290695456791e-54, 9.84066686323324e-54, "outside CI", 7.30614000975129e-54, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 1.68767719372065e-215, 1.69089330009627e-215, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.144144144144144, -0.567567567567568, 5.59880500225706e-53, 0.433382295, 0.0189523150981809, 1.00879952502721e-52, "outside CI", -0.268064597507936, 3.73033098400086e-56, 4.05719347237241e-56, "outside CI", 0.0200070434215421, 0.13421053, 6.14653503785311e-07, 6.30082477791443e-06, "outside CI", 5.98848113156135e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 2.63129659580274e-90, 2.70033744270348e-90, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 4.38015876542206e-29, 2.39209165490898e-28, "outside CI", 2.16576198846938e-28, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 8.58235972710832e-54, 1.84230265903416e-53, "outside CI", 1.36881381189214e-53, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 8.52766985881545e-213, 8.54457879181641e-213, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.145145145145145, -0.564564564564564, 1.25185932465825e-52, 0.433382295, 0.0189523150981809, 2.26065884968546e-52, "outside CI", -0.268064597507936, 4.50571815565155e-55, 4.91143750288879e-55, "outside CI", 0.0200070434215421, 0.13421053, 6.777426596906e-07, 6.97856743760503e-06, "outside CI", 6.63419253218753e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 9.95210789791971e-89, 1.02221416421901e-88, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 5.35231228769364e-29, 2.92732288367834e-28, "outside CI", 2.65077534935054e-28, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 1.60106439481833e-53, 3.44336705385249e-53, "outside CI", 2.56027578077491e-53, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 4.14151015500779e-210, 4.15005473379961e-210, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.146146146146146, -0.561561561561562, 2.79128511874255e-52, 0.433382295, 0.0189523150981809, 5.05194396842801e-52, "outside CI", -0.268064597507936, 5.30734160115178e-54, 5.79848535144066e-54, "outside CI", 0.0200070434215421, 0.13421053, 7.46933352179594e-07, 7.72550078978462e-06, "outside CI", 7.34599982619863e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 3.64300530857249e-87, 3.74522672499439e-87, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 6.53805085130916e-29, 3.58112796880926e-28, "outside CI", 3.24333286278244e-28, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 2.98190569486139e-53, 6.42527274871389e-53, "outside CI", 4.78096003595857e-53, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 1.9331895432776e-207, 1.9373395980114e-207, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.147147147147147, -0.558558558558559, 6.20642278789379e-52, 0.433382295, 0.0189523150981809, 1.12583667563218e-51, "outside CI", -0.268064597507936, 6.09658208782881e-53, 6.67643062297288e-53, "outside CI", 0.0200070434215421, 0.13421053, 8.22775687086213e-07, 8.54827647687083e-06, "outside CI", 8.13027594524963e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.29063663515954e-85, 1.32808890240948e-85, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 7.98381380130681e-29, 4.37950934893994e-28, "outside CI", 3.96703953482261e-28, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 5.54449541141742e-53, 1.19697681601313e-52, "outside CI", 8.91311460301186e-53, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 8.67316281116976e-205, 8.69253620714988e-205, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.148148148148148, -0.555555555555556, 1.37615387846403e-51, 0.433382295, 0.0189523150981809, 2.50199055409621e-51, "outside CI", -0.268064597507936, 6.82955135471945e-52, 7.49719441701674e-52, "outside CI", 0.0200070434215421, 0.13421053, 9.05865283630812e-07, 9.45414176050165e-06, "outside CI", 8.99396641139795e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 4.42535004648671e-84, 4.55815893672766e-84, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 9.74603040712054e-29, 5.354112389652e-28, "outside CI", 4.85062772876842e-28, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 1.02923174176239e-52, 2.22620855777552e-52, "outside CI", 1.65893700609177e-52, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 3.73996825102277e-202, 3.74866078722992e-202, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.149149149149149, -0.552552552552553, 3.04285407151954e-51, 0.433382295, 0.0189523150981809, 5.54484462561575e-51, "outside CI", -0.268064597507936, 7.46095274383044e-51, 8.21067218553211e-51, "outside CI", 0.0200070434215421, 0.13421053, 9.9684664306309e-07, 1.04509884035647e-05, "outside CI", 9.94463651750949e-06, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 1.46855672401828e-82, 1.51413831338555e-82, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 1.18932454227736e-28, 6.54343693192936e-28, "outside CI", 5.92905905042095e-28, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 1.90742439935652e-52, 4.13363295713204e-52, "outside CI", 3.08259409815849e-52, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 1.55004992623398e-199, 1.55379858702121e-199, "outside CI", -0.122207372593649, -0.0725845610648914
"6MWT", 0.15015015015015, -0.549549549549549, 6.70940080820136e-51, 0.433382295, 0.0189523150981809, 1.22542454338171e-50, "outside CI", -0.268064597507936, 7.94863891128341e-50, 8.76970612983663e-50, "outside CI", 0.0200070434215421, 0.13421053, 1.09641672994713e-06, 1.15474051335119e-05, "outside CI", 1.09905219817896e-05, -0.200749633624037, 0.240763720467121, -0.2324187167707, 0.0166071624774491, 4.71664596745323e-81, 4.86805979879179e-81, "outside CI", -0.259735068205105, -0.205102365336296, 1.24, 0.164493406684823, 1.45086918306329e-28, 7.99430611499265e-28, "outside CI", 7.24486044381573e-28, 0.969432423404866, 1.51056757659513, 0.568161524128731, 0.0739084577782778, 3.52910447322494e-52, 7.66273743035698e-52, "outside CI", 5.71858853041965e-52, 0.44659292928974, 0.689730118967721, -0.09739596682927, 0.0150842636437891, 6.17462821304145e-197, 6.19016619891167e-197, "outside CI", -0.122207372593649, -0.0725845610648914
